id_atendimento,id_pedido,id_cliente,id_agente,canal,motivo_principal,submotivo,area_responsavel,prioridade,complexidade,data_abertura,data_primeira_resposta,data_fechamento,quantidade_reaberturas,tempo_agente_minutos,custo_hora_agente,custo_atendimento,valor_compensacao,valor_estornado,nota_satisfacao,nps_classificacao,houve_reclamacao_publica,cliente_churnou_apos_atendimento,houve_recompra_30_dias
7196,ped-54729,152.0,18,whatsapp,pagamento,estorno,Logística,alta,alta,2025-02-02 17:36:18.555151,2025-02-02 20:36:18.555151,,-1,115,88.07,168.8,50,-100,6,detrator,Não,Sim,sim
292,PED-68074,,1,whatsapp,Cancelamento,Produto errado,financeiro,baixa,baixa,2025-04-26 05:47:35.284610,2025-04-26 02:47:35.284610,,2,62,96.02,99.22,50,500,4,Promotor,NAO,nao,sim
1441,PED-32961,406.0,15,SITE,produto com defeito,Atraso,financeiro,baixa,Média,2024-05-29 14:11:14.229586,2024-05-29 20:11:14.229586,2024-05-29 21:11:14.229586,0,-10,92.37,-15.39,100,500,5,Promotor,nao,nao,Não
7199,ped-79959,704.0,38,WhatsApp,Entrega,atraso,Logística,Alta,Baixa,2025-11-05 21:48:56.685058,2025-11-06 05:48:56.685058,2025-11-06 17:48:56.685058,1,42,64.27,44.99,100,0,0,neutro,SIM,Não,Sim
7200,PED-11709,196.0,14,WhatsApp,troca,arrependimento,Logística,critica,Alta,2025-04-19 07:08:45.795731,2025-04-19 17:08:45.795731,,2,69,97.27,111.86,50,0,0,Neutro,Não,sim,nao
7201,ped-18570,,37,App,produto com defeito,Estorno,Comercial,Alta,baixa,2025-11-04 13:08:54.809668,2025-11-04 17:08:54.809668,2025-11-05 11:08:54.809668,2,-10,49.82,100.52,50,200,0,N/A,nao,nao,sim
3718,ped-25393,,42,Chat Online,entrega,Erro na cobrança,financeiro,Alta,baixa,2025-08-26 01:12:02.520480,2025-08-26 06:12:02.520480,2025-08-30 05:12:02.520480,3,8,58.95,7.86,0,200,6,Detrator,NAO,nao,Não
1859,ped-84021,,6,Telefone,entrega,Erro na cobrança,Comercial,Crítica,alta,2025-08-09 17:33:58.321446,2025-08-10 00:33:58.321446,2025-08-13 01:33:58.321446,0,-10,86.87,-14.48,0,-100,6,promotor,Não,nao,Não
7204,PED-64508,197.0,23,Telefone,entrega,erro cobrança,Financeiro,critica,alta,2024-06-16 14:58:41.266902,2024-06-16 22:58:41.266902,2024-06-17 04:58:41.266902,0,-10,24.18,-4.03,50,-100,0,promotor,Não,Sim,nao
7205,ped-96816,,49,WhatsApp,produto com defeito,atraso,Financeiro,Média,Média,2026-02-05 22:17:08.296559,2026-02-06 01:17:08.296559,2026-02-07 08:17:08.296559,-1,-10,76.12,-12.69,0,500,0,promotor,SIM,Sim,Não
7206,PED-81116,1419.0,36,chat online,pagamento,estorno,financeiro,Crítica,baixa,2025-12-21 10:36:07.671281,2025-12-21 19:36:07.671281,2025-12-22 19:36:07.671281,0,-10,27.98,-4.66,-20,-100,6,N/A,SIM,Sim,Sim
1973,PED-34987,,31,telefone,entrega,Estorno,Comercial,baixa,Alta,2025-06-18 07:05:09.373553,2025-06-18 09:05:09.373553,2025-06-21 01:05:09.373553,3,-10,97.35,-16.22,0,0,6,detrator,sim,Não,nao
45,ped-59698,796.0,45,app,Pagamento,arrependimento,Comercial,Alta,baixa,2025-08-06 22:55:17.258963,2025-08-06 23:55:17.258963,2025-08-08 03:55:17.258963,0,-10,66.24,-11.04,-20,200,1,detrator,Sim,sim,Sim
7209,PED-23032,277.0,2,SITE,entrega,Atraso,Logística,critica,Média,2025-06-04 03:06:28.411618,2025-06-04 02:06:28.411618,2025-06-08 03:06:28.411618,0,-10,37.62,-6.27,-20,-100,0,N/A,SIM,nao,sim
3379,PED-17257,633.0,33,app,Troca,Estorno,Comercial,media,Média,2025-01-19 19:53:54.616817,2025-01-20 06:53:54.616817,2025-01-20 22:53:54.616817,3,113,39.46,74.32,-20,-100,6,Detrator,Não,Não,nao
7211,PED-68677,,29,telefone,Troca,estorno,Comercial,media,Alta,2025-04-02 23:33:52.015966,2025-04-03 10:33:52.015966,2025-04-07 20:33:52.015966,3,87,56.01,81.21,0,500,0,detrator,sim,sim,sim
4888,ped-75952,,3,chat online,produto com defeito,estorno,logistica,Baixa,Baixa,2024-08-13 05:46:16.123295,2024-08-13 07:46:16.123295,2024-08-17 07:46:16.123295,2,-10,29.24,-4.87,100,-100,0,Promotor,Não,nao,nao
7213,ped-77585,,14,App,Produto com defeito,Erro na cobrança,logistica,Baixa,Média,2025-11-18 15:19:48.122644,2025-11-18 23:19:48.122644,2025-11-22 01:19:48.122644,-1,-10,99.11,-16.52,0,0,5,promotor,sim,nao,sim
4343,ped-64593,,44,site,Troca,atraso,Financeiro,critica,Baixa,2025-12-25 01:26:58.689271,2025-12-25 11:26:58.689271,,-1,113,50.07,94.3,-20,0,6,Detrator,sim,sim,nao
2787,ped-19739,,13,whatsapp,Produto com defeito,atraso,financeiro,Crítica,baixa,2025-12-06 06:55:03.469073,2025-12-06 11:55:03.469073,,0,-10,92.56,-15.43,100,0,3,promotor,NAO,Não,Sim
1855,PED-37859,1304.0,1,app,Entrega,Produto errado,Comercial,media,alta,2024-05-15 17:59:47.768738,2024-05-15 23:59:47.768738,2024-05-17 01:59:47.768738,-1,49,37.26,30.43,0,500,6,Detrator,Não,Não,Sim
7217,ped-27326,,41,SITE,Pagamento,Produto errado,logistica,media,Alta,2024-11-11 19:04:12.154013,2024-11-12 06:04:12.154013,2024-11-11 22:04:12.154013,2,-10,90.37,-15.06,0,500,6,N/A,NAO,nao,sim
2910,PED-38443,852.0,5,Chat Online,Pagamento,erro cobrança,Logística,baixa,Média,2024-08-29 11:10:38.228972,2024-08-29 23:10:38.228972,2024-08-30 22:10:38.228972,3,-10,64.45,336.74,50,-100,6,detrator,Não,Não,Não
1287,PED-79807,,39,Site,troca,atraso,Logística,Crítica,Baixa,2024-09-21 02:03:48.395184,2024-09-21 03:03:48.395184,,1,70,83.88,97.86,0,500,2,neutro,Não,Não,nao
1684,ped-78378,1140.0,32,SITE,Produto com defeito,Arrependimento,Tecnologia,Média,Média,2025-05-31 19:22:19.921770,2025-06-01 00:22:19.921770,2025-06-05 02:22:19.921770,3,-10,71.17,-11.86,-20,200,6,Promotor,SIM,sim,sim
2785,ped-67322,,6,telefone,Pagamento,Estorno,logistica,media,Alta,2024-12-18 20:08:57.575600,2024-12-18 21:08:57.575600,2024-12-20 20:08:57.575600,0,-10,37.28,-6.21,-20,200,2,promotor,SIM,nao,sim
4107,ped-92439,1129.0,26,Chat Online,produto com defeito,estorno,financeiro,alta,Média,2025-10-01 19:24:17.509399,2025-10-01 23:24:17.509399,2025-10-02 23:24:17.509399,3,-10,34.11,-5.68,100,-100,6,N/A,NAO,Não,nao
3182,ped-64181,775.0,28,App,pagamento,erro cobrança,financeiro,Baixa,alta,2024-07-01 03:58:29.279986,2024-07-01 14:58:29.279986,2024-07-05 20:58:29.279986,2,17,42.33,11.99,-20,0,0,Promotor,Sim,Não,Sim
4574,ped-46546,,21,SITE,entrega,estorno,Logística,media,Média,2025-08-31 17:32:30.708652,2025-08-31 19:32:30.708652,2025-09-02 06:32:30.708652,1,-10,71.0,-11.83,50,200,6,neutro,NAO,sim,Não
7225,ped-86020,507.0,10,telefone,produto com defeito,Produto errado,logistica,Crítica,baixa,2025-05-21 14:23:46.932711,2025-05-21 18:23:46.932711,2025-05-22 04:23:46.932711,0,-10,40.66,-6.78,-20,-100,0,Neutro,Sim,nao,nao
7226,ped-69661,,20,site,Cancelamento,Estorno,Comercial,Crítica,Baixa,2026-01-19 04:44:33.622587,2026-01-19 09:44:33.622587,2026-01-19 15:44:33.622587,0,-10,60.89,495.16,0,0,2,detrator,Sim,nao,nao
4371,ped-95062,,21,telefone,Cancelamento,estorno,Comercial,critica,Média,2025-03-08 13:59:52.952534,2025-03-09 00:59:52.952534,2025-03-11 20:59:52.952534,3,83,42.56,58.87,-20,500,3,detrator,Sim,Não,Não
3554,ped-90196,,10,app,Produto com defeito,estorno,Logística,alta,Alta,2025-01-11 04:29:57.393607,2025-01-11 08:29:57.393607,2025-01-12 12:29:57.393607,3,-10,99.98,-16.66,0,500,0,detrator,nao,sim,Sim
2078,PED-10358,1493.0,17,Telefone,Entrega,erro cobrança,Financeiro,media,baixa,2024-10-14 19:29:31.041882,2024-10-15 03:29:31.041882,2024-10-15 12:29:31.041882,0,-10,40.95,-6.83,-20,200,2,promotor,Sim,Não,Não
7230,PED-55170,1214.0,19,WhatsApp,Pagamento,arrependimento,Tecnologia,critica,Baixa,2025-02-26 02:58:00.506494,2025-02-26 04:58:00.506494,,0,-10,56.74,-9.46,50,0,0,detrator,NAO,Sim,sim
7231,ped-26682,796.0,7,Telefone,Entrega,Arrependimento,Comercial,alta,alta,2024-05-07 15:17:09.187216,2024-05-07 22:17:09.187216,,-1,-10,65.63,-10.94,0,0,0,detrator,Não,sim,Não
1355,PED-19729,1172.0,37,whatsapp,troca,Erro na cobrança,Logística,baixa,Média,2025-07-19 09:07:58.300363,2025-07-19 18:07:58.300363,2025-07-22 01:07:58.300363,1,-10,24.87,-4.14,-20,0,6,Neutro,nao,Não,sim
74,ped-38972,1450.0,43,Chat Online,entrega,Estorno,Comercial,Baixa,baixa,2024-08-12 17:27:25.034838,2024-08-12 21:27:25.034838,2024-08-15 12:27:25.034838,2,21,90.01,31.5,100,200,6,detrator,NAO,Sim,sim
4027,ped-91330,,35,Site,troca,Produto errado,Comercial,media,Baixa,2026-01-18 06:10:22.168350,2026-01-18 09:10:22.168350,,0,119,62.24,123.44,50,200,5,Detrator,Não,Não,nao
3321,PED-51443,320.0,33,whatsapp,troca,Erro na cobrança,Comercial,Baixa,baixa,2025-07-29 06:23:44.207245,2025-07-29 07:23:44.207245,,3,-10,37.47,-6.24,50,200,6,promotor,SIM,Sim,sim
2545,PED-44586,,33,telefone,Entrega,arrependimento,logistica,Baixa,Alta,2024-08-18 08:52:50.326748,2024-08-18 15:52:50.326748,2024-08-18 02:52:50.326748,-1,-10,60.58,-10.1,100,0,3,Neutro,NAO,Sim,sim
7237,PED-42840,,19,Chat Online,Troca,estorno,Logística,Crítica,Média,2024-05-20 09:50:06.262261,2024-05-20 09:50:06.262261,2024-05-22 17:50:06.262261,2,10,93.27,15.54,0,500,6,Detrator,Sim,Não,sim
2302,PED-50668,,33,App,troca,Arrependimento,Financeiro,baixa,Alta,2025-12-30 12:32:43.233194,2025-12-30 14:32:43.233194,2026-01-01 21:32:43.233194,2,-10,28.3,-4.72,0,0,2,detrator,SIM,Não,nao
7239,ped-55571,,12,Chat Online,Cancelamento,Produto errado,Financeiro,Alta,Baixa,2025-08-15 09:34:20.393646,2025-08-15 19:34:20.393646,2025-08-18 18:34:20.393646,3,99,74.2,122.43,0,0,0,Detrator,nao,nao,Sim
2951,ped-43115,840.0,24,SITE,pagamento,Atraso,Comercial,Média,baixa,2025-01-02 17:43:53.041531,2025-01-02 18:43:53.041531,2025-01-04 11:43:53.041531,3,-10,79.04,-13.17,100,0,6,Detrator,sim,nao,nao
7241,ped-59055,,2,Aplicativo,Pagamento,Erro na cobrança,logistica,media,baixa,2025-02-04 09:01:27.467118,2025-02-04 20:01:27.467118,2025-02-07 19:01:27.467118,3,32,64.88,34.6,-20,200,4,Promotor,Sim,Sim,sim
1500,PED-83340,,38,WhatsApp,produto com defeito,Arrependimento,financeiro,media,Alta,2025-07-06 21:43:27.224374,2025-07-07 06:43:27.224374,2025-07-11 06:43:27.224374,3,-10,58.88,-9.81,0,0,1,neutro,nao,nao,Sim
7243,PED-14791,,27,Telefone,Produto com defeito,Arrependimento,Financeiro,Crítica,Alta,2024-02-13 20:34:13.900353,2024-02-14 03:34:13.900353,2024-02-18 01:34:13.900353,-1,-10,33.36,-5.56,0,0,5,N/A,sim,Não,Sim
1168,PED-29749,,47,site,pagamento,atraso,Comercial,Alta,Média,2024-10-01 14:01:01.483115,2024-10-01 16:01:01.483115,,2,-10,69.87,-11.64,0,500,3,detrator,sim,nao,nao
7245,PED-98566,94.0,39,app,Troca,atraso,financeiro,alta,Baixa,2025-07-25 21:35:14.055717,2025-07-26 09:35:14.055717,2025-07-28 02:35:14.055717,3,-10,86.02,-14.34,100,0,6,neutro,Sim,Sim,sim
135,PED-95769,884.0,35,WhatsApp,troca,atraso,logistica,alta,baixa,2024-10-18 08:59:09.831868,2024-10-18 17:59:09.831868,,0,38,93.56,59.25,100,-100,6,Detrator,NAO,nao,Não
7247,ped-19198,,21,app,produto com defeito,Erro na cobrança,Logística,critica,Alta,2025-07-19 01:18:43.104853,2025-07-19 06:18:43.104853,2025-07-21 21:18:43.104853,2,-10,76.08,-12.68,0,200,5,promotor,NAO,Não,Não
7248,PED-80298,,41,Site,Troca,erro cobrança,Financeiro,Baixa,baixa,2025-06-25 19:59:31.635865,2025-06-25 23:59:31.635865,2025-06-26 20:59:31.635865,0,-10,60.59,-10.1,0,0,6,Promotor,Sim,Não,Não
7249,PED-90378,1055.0,49,Chat Online,pagamento,Arrependimento,Logística,Crítica,baixa,2024-10-16 11:13:32.140973,2024-10-16 17:13:32.140973,2024-10-19 12:13:32.140973,2,-10,34.58,-5.76,0,0,0,neutro,nao,Não,Não
544,ped-70759,736.0,36,telefone,Troca,Estorno,financeiro,Média,alta,2025-12-21 04:26:15.837537,2025-12-21 08:26:15.837537,2025-12-25 15:26:15.837537,3,-10,36.58,-6.1,-20,500,5,promotor,nao,Sim,Sim
7251,PED-54835,1119.0,13,App,Pagamento,Estorno,logistica,alta,Baixa,2025-02-24 07:36:12.084285,2025-02-24 09:36:12.084285,2025-02-28 20:36:12.084285,1,88,56.0,82.13,-20,0,3,Detrator,nao,Não,Não
7252,ped-38306,829.0,32,Telefone,Entrega,Atraso,Tecnologia,critica,baixa,2024-12-10 06:35:35.916373,2024-12-10 15:35:35.916373,2024-12-15 05:35:35.916373,0,82,72.19,98.66,50,0,6,Detrator,NAO,sim,nao
1885,PED-26792,804.0,27,Telefone,Pagamento,erro cobrança,Comercial,Crítica,Média,2024-06-21 06:46:56.746133,2024-06-21 05:46:56.746133,2024-06-25 21:46:56.746133,0,-10,67.06,-11.18,50,-100,6,Neutro,Sim,nao,nao
7254,ped-93704,,18,App,Entrega,Arrependimento,logistica,critica,Alta,2024-05-22 19:42:32.008066,2024-05-22 18:42:32.008066,2024-05-25 03:42:32.008066,0,-10,81.27,-13.54,0,0,0,Neutro,sim,Sim,Não
4578,PED-39847,,30,Telefone,Pagamento,Atraso,Tecnologia,media,Baixa,2024-02-27 03:10:31.029211,2024-02-27 09:10:31.029211,2024-03-01 19:10:31.029211,0,-10,20.21,-3.37,0,-100,4,Detrator,Sim,Sim,sim
7256,ped-68461,725.0,23,telefone,entrega,Produto errado,Comercial,Crítica,Média,2025-04-24 08:43:59.784682,2025-04-24 17:43:59.784682,2025-04-27 05:43:59.784682,3,-10,61.0,-10.17,50,500,6,Neutro,SIM,sim,Não
461,ped-10747,,10,site,Produto com defeito,Produto errado,Comercial,Baixa,Alta,2025-08-31 05:08:44.189277,2025-08-31 09:08:44.189277,2025-09-01 21:08:44.189277,0,10,71.75,300.5,100,0,1,promotor,SIM,nao,nao
1273,ped-92077,,11,App,entrega,atraso,Comercial,critica,alta,2024-08-07 15:47:29.691456,2024-08-07 23:47:29.691456,,0,-10,31.78,14.67,100,0,0,Detrator,Sim,sim,Não
7259,ped-63487,237.0,41,WhatsApp,produto com defeito,Estorno,Financeiro,media,baixa,2024-04-29 10:04:52.880216,2024-04-29 11:04:52.880216,2024-05-01 03:04:52.880216,0,21,55.79,19.53,0,200,0,Neutro,nao,nao,nao
7260,ped-56825,269.0,7,Chat Online,pagamento,Arrependimento,Tecnologia,Média,Média,2025-01-14 23:55:58.831467,2025-01-15 11:55:58.831467,,3,-10,44.8,-7.47,0,-100,0,Detrator,Não,sim,Não
7261,ped-55866,,20,Chat Online,Troca,Produto errado,Financeiro,Alta,alta,2026-01-20 07:38:50.140178,2026-01-20 11:38:50.140178,2026-01-21 08:38:50.140178,2,-10,54.74,-9.12,-20,500,0,promotor,NAO,sim,nao
3498,ped-97505,321.0,39,site,Produto com defeito,arrependimento,Logística,Crítica,Baixa,2024-02-20 18:08:54.886012,2024-02-21 03:08:54.886012,2024-02-24 03:08:54.886012,0,72,72.98,447.38,100,0,5,Neutro,SIM,Sim,sim
976,ped-36543,366.0,4,Aplicativo,entrega,Erro na cobrança,Financeiro,Alta,Alta,2024-10-11 02:41:50.112755,2024-10-11 12:41:50.112755,2024-10-15 13:41:50.112755,3,-10,45.38,-7.56,100,200,2,Promotor,SIM,Não,nao
1748,PED-13910,,22,site,produto com defeito,Estorno,Financeiro,Alta,Média,2024-02-17 05:31:19.036218,2024-02-17 09:31:19.036218,2024-02-21 16:31:19.036218,-1,-10,34.91,-5.82,0,0,0,Detrator,sim,nao,nao
476,ped-25721,842.0,29,telefone,Pagamento,Estorno,Tecnologia,alta,Média,2026-01-10 10:09:18.904911,2026-01-10 12:09:18.904911,2026-01-11 19:09:18.904911,2,-10,32.19,-5.36,50,0,6,Detrator,NAO,sim,Não
4974,ped-72911,224.0,16,WhatsApp,Cancelamento,Produto errado,Financeiro,media,Alta,2025-09-07 04:26:39.731248,2025-09-07 11:26:39.731248,2025-09-11 01:26:39.731248,1,-10,24.61,-4.1,-20,-100,5,detrator,Não,Não,Não
7267,ped-94870,1486.0,39,whatsapp,troca,Estorno,Financeiro,critica,baixa,2025-06-07 06:56:06.486698,2025-06-07 11:56:06.486698,,0,15,57.25,14.31,0,0,0,neutro,SIM,sim,sim
2317,ped-54162,1300.0,31,telefone,Troca,erro cobrança,Logística,alta,Baixa,2024-12-17 14:01:35.767499,2024-12-18 00:01:35.767499,2024-12-18 03:01:35.767499,-1,70,66.35,77.41,100,-100,0,neutro,nao,Não,sim
7269,PED-73679,836.0,37,Aplicativo,Pagamento,Erro na cobrança,Tecnologia,Baixa,Alta,2024-05-02 09:35:25.780533,2024-05-02 21:35:25.780533,2024-05-03 13:35:25.780533,2,-10,49.72,-8.29,-20,0,6,Neutro,NAO,sim,sim
7270,PED-17357,1475.0,7,Telefone,Pagamento,arrependimento,logistica,Alta,alta,2024-06-14 08:06:28.223852,2024-06-14 13:06:28.223852,2024-06-18 20:06:28.223852,-1,70,23.08,26.93,0,-100,6,Neutro,SIM,Não,nao
3580,PED-63731,1216.0,22,Telefone,entrega,atraso,Tecnologia,critica,alta,2025-02-24 22:23:52.808859,2025-02-25 00:23:52.808859,,-1,-10,95.36,-15.89,-20,-100,6,Detrator,Sim,nao,nao
4494,PED-47737,1339.0,11,Aplicativo,pagamento,Estorno,financeiro,critica,baixa,2025-01-20 05:06:53.525953,2025-01-20 13:06:53.525953,2025-01-21 10:06:53.525953,0,96,76.08,121.73,-20,500,3,detrator,Sim,nao,nao
4965,PED-91854,,30,Telefone,troca,Produto errado,Logística,alta,Média,2024-10-01 19:43:47.681226,2024-10-01 23:43:47.681226,2024-10-03 23:43:47.681226,3,103,78.12,134.11,-20,-100,6,detrator,SIM,Sim,Não
3819,ped-17573,,48,WhatsApp,entrega,Produto errado,Comercial,Baixa,baixa,2025-09-23 14:30:27.163559,2025-09-24 02:30:27.163559,2025-09-26 23:30:27.163559,2,-10,48.6,-8.1,0,0,5,detrator,Não,sim,sim
1126,ped-75868,,37,telefone,troca,atraso,Comercial,media,Alta,2025-04-29 19:48:25.596450,2025-04-30 07:48:25.596450,2025-04-30 01:48:25.596450,0,92,47.8,73.29,-20,500,0,Promotor,sim,Não,sim
189,ped-89435,,14,app,entrega,erro cobrança,Comercial,baixa,alta,2024-09-15 10:20:41.324146,2024-09-15 11:20:41.324146,2024-09-18 23:20:41.324146,2,-10,93.9,-15.65,100,500,0,Detrator,SIM,Sim,Não
507,ped-98533,280.0,13,whatsapp,Produto com defeito,Estorno,Financeiro,media,Média,2024-10-10 06:40:01.065064,2024-10-10 14:40:01.065064,2024-10-13 05:40:01.065064,0,114,56.97,108.24,0,-100,6,detrator,sim,Sim,sim
4552,ped-78269,,24,SITE,Produto com defeito,erro cobrança,Logística,Crítica,alta,2025-05-22 15:10:46.688199,2025-05-22 16:10:46.688199,2025-05-26 14:10:46.688199,0,113,31.85,59.98,-20,0,6,Promotor,nao,Sim,sim
7279,PED-30042,769.0,11,Aplicativo,Produto com defeito,atraso,Comercial,Baixa,Baixa,2025-09-05 22:18:52.340672,2025-09-06 10:18:52.340672,2025-09-07 11:18:52.340672,2,-10,94.85,-15.81,0,0,0,N/A,Não,Sim,Não
7280,PED-92967,,36,App,produto com defeito,arrependimento,Logística,critica,baixa,2025-12-02 02:50:00.005195,2025-12-02 08:50:00.005195,2025-12-02 19:50:00.005195,0,20,88.24,29.41,100,500,6,Neutro,nao,nao,Não
3498,PED-12881,1356.0,30,Chat Online,troca,erro cobrança,Tecnologia,Média,baixa,2026-01-07 22:15:34.328142,2026-01-07 18:15:34.328142,2026-01-12 18:15:34.328142,2,105,86.07,150.62,-20,0,6,Promotor,NAO,Não,Sim
7282,ped-61527,451.0,19,WhatsApp,Pagamento,atraso,Tecnologia,Baixa,Média,2024-07-22 00:50:04.124055,2024-07-22 09:50:04.124055,2024-07-24 21:50:04.124055,0,-10,55.45,-9.24,-20,200,3,Detrator,SIM,Não,sim
4710,ped-89575,,10,SITE,Cancelamento,Erro na cobrança,Comercial,alta,alta,2024-09-20 23:22:13.977082,2024-09-21 01:22:13.977082,2024-09-24 19:22:13.977082,2,-10,71.89,-11.98,0,-100,6,Neutro,sim,Sim,Não
1169,ped-11949,,33,Aplicativo,produto com defeito,erro cobrança,Financeiro,Crítica,baixa,2026-01-06 04:03:49.416049,2026-01-06 14:03:49.416049,,3,55,34.98,32.06,0,0,0,N/A,Sim,Não,Não
1403,ped-36341,,16,site,Entrega,atraso,logistica,Média,Baixa,2024-05-08 00:54:58.829599,2024-05-08 07:54:58.829599,,-1,48,93.95,75.16,0,200,6,Detrator,nao,nao,sim
7286,ped-67260,183.0,2,WhatsApp,troca,Estorno,Comercial,Baixa,Média,2025-10-09 12:50:15.343052,2025-10-09 15:50:15.343052,2025-10-13 14:50:15.343052,-1,-10,61.18,46.13,0,0,0,neutro,SIM,sim,sim
742,PED-61112,,4,whatsapp,Troca,Erro na cobrança,Financeiro,alta,alta,2025-12-09 11:28:05.517741,2025-12-09 19:28:05.517741,,0,-10,75.5,-12.58,-20,0,6,Neutro,sim,nao,nao
7288,ped-56866,,36,whatsapp,Troca,Estorno,Financeiro,Média,Baixa,2024-09-18 11:09:19.382920,2024-09-18 13:09:19.382920,2024-09-21 01:09:19.382920,3,-10,60.29,109.58,0,-100,6,N/A,nao,Sim,nao
2170,PED-76936,1017.0,49,app,Produto com defeito,estorno,Tecnologia,Alta,alta,2025-05-27 09:01:50.952203,2025-05-27 16:01:50.952203,2025-05-28 18:01:50.952203,0,74,52.45,64.69,0,-100,4,Promotor,Sim,sim,Não
7290,ped-73255,576.0,49,Chat Online,Cancelamento,Erro na cobrança,Logística,Crítica,Baixa,2025-03-15 02:31:09.965461,2025-03-15 09:31:09.965461,2025-03-19 03:31:09.965461,3,42,92.15,38.24,-20,500,6,N/A,sim,sim,Não
1792,PED-52768,1199.0,46,Aplicativo,troca,Estorno,Logística,Crítica,Alta,2024-02-21 07:46:40.412206,2024-02-21 17:46:40.412206,2024-02-25 01:46:40.412206,0,62,49.67,51.33,-20,200,0,Detrator,nao,Não,nao
7292,ped-97743,196.0,25,chat online,Cancelamento,Atraso,logistica,baixa,alta,2025-07-27 10:36:56.823200,2025-07-27 22:36:56.823200,2025-07-31 16:36:56.823200,0,-10,39.62,208.14,50,500,6,detrator,Não,Não,Não
649,PED-63808,,31,Aplicativo,produto com defeito,Arrependimento,Financeiro,Crítica,baixa,2025-05-20 02:55:38.376119,2025-05-20 13:55:38.376119,,-1,-10,33.53,-5.59,-20,-100,0,neutro,SIM,Sim,Não
410,ped-82049,,32,App,produto com defeito,atraso,financeiro,critica,Baixa,2025-09-22 07:12:22.881421,2025-09-22 18:12:22.881421,2025-09-27 07:12:22.881421,0,-10,31.59,-5.26,0,-100,2,N/A,SIM,Sim,nao
3256,PED-97355,148.0,29,site,Produto com defeito,Produto errado,Financeiro,alta,baixa,2024-06-18 05:10:27.431823,2024-06-18 13:10:27.431823,2024-06-19 00:10:27.431823,0,35,40.57,23.67,50,200,2,N/A,SIM,Não,Sim
3069,ped-63280,624.0,17,chat online,Cancelamento,arrependimento,Tecnologia,Baixa,Baixa,2024-07-31 04:52:27.543114,2024-07-31 10:52:27.543114,2024-07-31 06:52:27.543114,0,83,55.89,77.31,0,-100,0,Promotor,SIM,sim,sim
3285,ped-16886,1048.0,19,WhatsApp,Produto com defeito,arrependimento,financeiro,alta,alta,2025-05-11 03:41:45.052992,2025-05-11 09:41:45.052992,2025-05-13 08:41:45.052992,0,-10,46.22,-7.7,0,500,1,promotor,sim,nao,sim
3568,ped-22664,640.0,3,App,entrega,Produto errado,Logística,Alta,Média,2025-01-19 01:54:59.326856,2025-01-19 13:54:59.326856,2025-01-20 18:54:59.326856,3,113,75.76,142.68,-20,200,3,detrator,sim,nao,Sim
7299,PED-88052,726.0,7,App,entrega,arrependimento,Tecnologia,Baixa,alta,2024-08-16 08:01:36.346523,2024-08-16 10:01:36.346523,2024-08-17 09:01:36.346523,-1,-10,50.85,-8.47,50,500,6,neutro,SIM,Sim,nao
3563,ped-55520,712.0,17,Aplicativo,Pagamento,estorno,Comercial,baixa,Média,2025-11-23 20:57:09.547410,2025-11-24 06:57:09.547410,2025-11-25 10:57:09.547410,3,-10,62.34,-10.39,-20,0,0,promotor,NAO,sim,sim
7301,PED-50745,477.0,41,site,produto com defeito,atraso,Tecnologia,baixa,Baixa,2025-03-04 07:03:35.030585,2025-03-04 04:03:35.030585,2025-03-07 03:03:35.030585,-1,-10,92.51,-15.42,100,200,3,Detrator,Sim,nao,nao
7302,ped-57491,,15,site,Cancelamento,Estorno,Tecnologia,Baixa,baixa,2025-06-13 10:21:19.861869,2025-06-13 13:21:19.861869,2025-06-18 09:21:19.861869,-1,116,31.56,61.02,100,-100,5,detrator,sim,Sim,nao
1301,PED-79076,780.0,25,whatsapp,entrega,Atraso,Comercial,Baixa,Média,2024-12-20 15:58:22.590544,2024-12-20 19:58:22.590544,2024-12-21 17:58:22.590544,3,-10,64.47,-10.74,-20,0,5,Promotor,Sim,Não,Não
2399,ped-19673,,47,app,entrega,Atraso,Comercial,Média,baixa,2025-10-30 13:00:49.035908,2025-10-31 00:00:49.035908,2025-11-02 07:00:49.035908,-1,54,25.7,23.13,0,0,4,neutro,Não,sim,Sim
1687,ped-94607,,48,telefone,Troca,Produto errado,Financeiro,critica,baixa,2024-12-26 02:52:19.033790,2024-12-26 10:52:19.033790,2024-12-29 15:52:19.033790,-1,71,31.32,37.06,0,0,0,neutro,Não,nao,Não
4110,PED-78138,,18,chat online,troca,Erro na cobrança,Financeiro,baixa,Média,2025-08-14 18:12:27.936310,2025-08-14 14:12:27.936310,2025-08-16 11:12:27.936310,0,-10,56.91,-9.48,100,0,4,promotor,Não,Não,Não
7307,ped-34041,,31,Site,pagamento,Produto errado,Tecnologia,Baixa,alta,2025-04-26 11:37:33.666911,2025-04-26 19:37:33.666911,,1,-10,56.09,82.47,0,0,6,Neutro,nao,sim,Não
4862,PED-82777,584.0,5,chat online,troca,Produto errado,Tecnologia,Crítica,baixa,2024-02-25 19:00:55.414473,2024-02-25 21:00:55.414473,,2,112,96.0,179.2,0,200,0,N/A,nao,nao,nao
